hour,is_weekend,is_raining,traffic_multiplier
5,0,0,1.0
22,1,0,1.0
4,0,1,1.3406153178716043
2,0,1,1.2346850463293668
0,0,1,1.184488215858646
3,0,0,1.0
19,0,1,1.9569357922453265
1,1,1,1.3371091079023532
4,0,0,1.0
2,1,0,1.0
8,1,1,1.3399797967661966
19,1,1,1.1729658063442738
5,0,0,1.0
17,1,0,1.0
5,0,0,1.0
18,1,0,1.0
11,1,0,1.2913107934665702
10,1,1,1.2236540650890242
1,1,0,1.0
14,1,0,1.229250503531438
11,0,0,1.1069500163468091
11,1,0,1.2777768548167665
8,1,0,1.0
20,0,1,1.278319465868973
23,0,0,1.0
1,0,1,1.2787108933912839
21,1,0,1.0
2,1,1,1.3304352319954966
11,1,1,1.4337727630539785
15,1,0,1.2732257504584632
20,1,0,1.0
23,1,0,1.0
0,0,0,1.0
20,0,0,1.0
2,1,1,1.2984841023742797
19,1,0,1.0
1,1,0,1.0
8,1,1,1.3397951329929803
18,1,0,1.0
14,0,1,1.5144896115741546
17,0,0,1.578794516056567
10,1,1,1.2011969907581557
22,0,0,1.0
15,1,1,1.4550379718454907
21,1,1,1.3072201293215342
16,1,0,1.124310152146182
4,0,0,1.0
11,0,0,1.1232805702331492
10,1,1,1.1908910762838794
14,0,1,1.3908647592231296
2,0,1,1.1794705532033478
0,1,0,1.0
19,0,0,1.4639851669870616
15,0,1,1.4092636476705551
1,1,0,1.0
1,1,1,1.3124592110846962
2,0,0,1.0
7,1,0,1.0
23,0,1,1.182404483272888
14,1,0,1.2479048868534448
6,1,0,1.0
5,1,0,1.0
8,1,0,1.0
19,0,0,1.573418049262944
0,1,1,1.1979189765930782
7,1,0,1.0
22,1,1,1.2742769216147658
22,0,0,1.0
2,0,0,1.0
3,1,1,1.185696814869417
14,1,1,1.4108997670447174
5,1,0,1.0
14,1,0,1.291826186585583
20,1,1,1.164375050741725
2,1,1,1.265889683849738
20,0,1,1.3304388580244757
20,1,1,1.15238089376957
13,1,0,1.1997028921978115
19,1,0,1.0
13,1,0,1.170001392862136
3,1,0,1.0
11,1,0,1.2160664380515818
16,0,1,1.3080713207938768
6,0,1,1.2751866073697413
8,0,1,1.841236803538607
2,0,0,1.0
12,0,1,1.359856081958265
14,0,0,1.212336277872922
17,1,0,1.0
18,1,0,1.0
0,1,1,1.2686225556649453
5,1,0,1.0
22,1,0,1.0
1,1,1,1.224462961554853
23,0,0,1.0
13,1,1,1.3607507670210306
5,0,0,1.0
13,0,1,1.3500208627500971
3,1,0,1.0
20,1,0,1.0
7,1,1,1.189888067402644
2,1,0,1.0
18,1,1,1.276763081245989
13,1,0,1.213813399648418
19,1,1,1.226517764734184
16,0,0,1.165166003987479
7,1,0,1.0
23,1,0,1.0
13,0,1,1.4046145018307967
5,1,1,1.3337805528691375
22,1,1,1.2871406102777874
21,0,1,1.2988829428071136
15,1,1,1.4872025673988511
18,1,0,1.0
13,1,0,1.1125751564228976
18,1,0,1.0
2,1,0,1.0
9,1,0,1.0
18,0,1,1.8367579795742643
8,1,0,1.0
19,1,1,1.2638087299991332
12,0,0,1.247902046631413
6,0,1,1.3067276604295675
13,1,1,1.4128544705633659
8,0,1,1.9622821828510015
22,1,0,1.0
18,1,0,1.0
14,0,0,1.2522777330209895
19,1,0,1.0
13,1,1,1.4492119995014763
23,0,1,1.2374978881726266
5,0,1,1.2012088972752255
20,0,1,1.1739786774289747
3,0,0,1.0
7,1,1,1.332303065633437
16,0,0,1.2995924132191372
8,0,1,1.6299251617221622
0,0,1,1.2050108895361
23,0,1,1.3169723836132792
19,0,0,1.5175560332797269
13,1,0,1.1113802960995243
10,0,1,1.6564814340550993
20,1,1,1.336365144612324
2,0,1,1.2071840883279263
8,0,0,1.5708630722804175
13,0,0,1.1203867610765217
8,0,0,1.5974291173075925
3,0,1,1.2893094128571407
3,0,0,1.0
7,0,1,1.204230072235444
1,0,0,1.0
8,1,1,1.209342261705737
13,0,1,1.4204677495506897
21,1,0,1.0
8,0,1,1.8833652104083622
23,1,1,1.2096761027122938
22,0,1,1.2815187664487753
15,0,0,1.2669337043579412
16,0,1,1.367897347654346
15,1,0,1.1922802381651152
11,1,0,1.1925519881787947
2,1,1,1.2587596989609215
10,1,0,1.0
13,0,1,1.3880554609155786
17,0,0,1.6008050497599002
20,0,1,1.2676615538761182
20,1,0,1.0
4,0,1,1.2186706772832103
15,1,1,1.429308588743921
19,1,1,1.2134744666134902
4,1,1,1.3425510694848652
2,1,0,1.0
11,1,0,1.169614074172228
0,0,1,1.2193001774731491
20,1,0,1.0
8,1,1,1.269136127164623
8,0,1,2.135006221134624
3,1,0,1.0
2,1,0,1.0
16,0,1,1.3661489966962497
1,0,0,1.0
23,0,1,1.3301313101536798
0,1,0,1.0
7,0,0,1.0
12,0,0,1.2140475929154095
22,0,0,1.0
14,1,0,1.1731992816579873
7,0,1,1.3158390282031878
11,1,0,1.179966491870041
21,1,0,1.0
11,0,1,1.4210233458514565
13,1,1,1.4268005878487915
14,1,1,1.4189379671538553
14,0,0,1.14160990964502
8,1,0,1.0
18,0,1,1.806846416505598
19,1,1,1.3263088900811864
21,1,1,1.2565780656783199
7,0,1,1.3018212796598185
20,0,0,1.0
18,1,0,1.0
5,1,0,1.0
19,0,0,1.7052242415052168
18,1,0,1.0
3,1,1,1.2828707905318772
22,1,0,1.0
6,1,1,1.1991676675361036
3,0,1,1.3233577196300483
21,0,1,1.2372551311279132
11,0,0,1.10884214878714
12,0,1,1.4520322048337682
2,0,0,1.0
21,0,1,1.1638266671634978
11,1,0,1.1294728804309822
1,0,1,1.288845363208341
23,1,0,1.0
1,1,1,1.3285201579455082
22,1,1,1.2767464010115273
8,0,1,1.6495991741817315
0,1,1,1.2730253165100622
7,0,0,1.0
22,1,0,1.0
5,1,0,1.0
5,0,1,1.1594797155862329
21,1,1,1.2725444103883514
17,1,1,1.195115988832219
16,1,1,1.5259497461792382
11,1,1,1.4654167499736575
5,0,1,1.2008070796895016
7,1,0,1.0
18,1,0,1.0
9,0,0,1.5226396306099503
0,1,0,1.0
12,1,0,1.2668555798110912
16,1,0,1.1617584059601191
2,1,0,1.0
7,0,0,1.0
13,1,1,1.4015658879979007
2,0,1,1.1732800635660752
15,1,1,1.4026872972615614
12,1,1,1.4355006382975557
19,1,1,1.2091198249969757
23,0,1,1.3390011566017361
16,1,1,1.542221206093437
12,1,0,1.2604903490962989
5,0,0,1.0
16,0,1,1.4568007170762824
13,0,0,1.1117125421040956
16,0,0,1.128511251426988
7,1,0,1.0
10,1,0,1.0
19,1,0,1.0
0,1,1,1.3176588234001527
6,0,0,1.0
20,1,1,1.2962427639992562
20,1,1,1.2828669688924554
16,1,1,1.4041159038294346
9,1,0,1.0
10,0,1,2.030981282569304
21,1,1,1.1526462558387236
8,1,1,1.2868950203756955
8,1,1,1.153819531120641
23,0,0,1.0
4,0,1,1.2913745691086878
16,1,1,1.4067938455301954
8,1,1,1.303224350269026
16,1,1,1.428949278386865
23,0,0,1.0
20,1,1,1.2023858489696457
18,1,1,1.287770372460133
6,1,1,1.334737868204374
22,0,1,1.2179654049346897
8,1,1,1.2505788155880837
6,1,1,1.24262360679009
12,0,0,1.1315222698125735
10,0,1,1.9347251879004945
13,1,0,1.283374965784764
18,0,0,1.740321040659805
10,1,1,1.2520038759456062
12,0,0,1.2438034309023869
13,0,1,1.5088544254224483
12,1,0,1.1230855121408536
0,1,1,1.2375861527694743
7,1,0,1.0
11,0,0,1.2684956076403129
18,1,1,1.269328281078747
11,1,0,1.2448916754018677
7,1,0,1.0
7,1,0,1.0
20,1,0,1.0
12,0,0,1.1370536044305175
11,1,1,1.523683659540863
15,1,0,1.2307271045435457
0,0,0,1.0
12,1,1,1.2792383033691794
6,1,1,1.3064068539769838
4,1,1,1.3435938891040509
7,1,0,1.0
13,1,0,1.1640110710110956
22,0,0,1.0
12,0,0,1.107436146988253
14,0,1,1.325666946451828
22,1,1,1.188474618452494
16,0,0,1.2504944030107477
14,1,0,1.2874176796212993
19,1,0,1.0
17,1,0,1.0
17,0,1,1.6965597895096565
1,0,1,1.2007761692248065
3,0,0,1.0
0,1,1,1.177811825158786
3,0,0,1.0
17,1,0,1.0
4,0,1,1.1937960459783115
18,0,0,1.631105226999083
14,1,1,1.3498706195224757
7,1,0,1.0
19,0,1,1.658626550860962
16,0,0,1.1381508659486528
0,0,1,1.3265950999661795
11,1,0,1.2416022661742578
18,1,0,1.0
14,0,1,1.5003850826990326
8,0,0,1.5253653459414682
6,1,1,1.2261174389795535
1,0,1,1.1537096391448816
8,1,0,1.0
9,1,0,1.0
1,1,0,1.0
18,1,0,1.0
10,1,1,1.2949408550297117
12,1,0,1.1699544913790156
9,0,0,1.5253295214307168
13,1,0,1.2196282130741065
17,1,1,1.2372499823419632
18,0,0,1.7923373472895594
21,1,1,1.2212506085797603
8,0,0,1.6455583368831654
6,1,1,1.2123302201219304
2,0,0,1.0
19,0,0,1.7962379920842628
5,1,1,1.2390222069440255
20,1,0,1.0
1,1,0,1.0
5,1,0,1.0
2,0,1,1.2768257621733605
15,0,0,1.1253443341905354
7,0,1,1.2966048429727315
1,1,1,1.2038420115751243
16,0,1,1.516349263031426
8,1,0,1.0
11,1,1,1.5290249233450917
2,0,1,1.3169605335908998
10,1,0,1.0
0,0,1,1.1606697989099721
22,1,1,1.3195148059580526
12,0,0,1.2259020644305298
14,1,0,1.1977412336783204
4,0,1,1.3279927410274495
20,0,0,1.0
16,1,0,1.2690674445012826
22,1,0,1.0
23,0,1,1.2093890191907144
5,1,1,1.3082976764689516
20,1,0,1.0
21,1,1,1.1698981867324745
10,0,0,1.729105574186948
17,0,0,1.6701822472093002
3,1,0,1.0
2,1,0,1.0
12,0,0,1.1175732661863886
22,1,1,1.286616034694827
8,0,1,1.901117730899557
20,1,1,1.2081727870259398
5,1,1,1.203299440002569
11,1,0,1.252507022410804
1,0,0,1.0
2,0,1,1.2013626962034478
2,0,1,1.2392524503619797
11,0,0,1.238957799719757
14,1,0,1.1159232502654874
8,1,0,1.0
22,0,1,1.2689096765223313
7,1,0,1.0
10,1,0,1.0
15,0,1,1.5047210167072285
21,1,1,1.2239856190611318
3,1,1,1.239795954812768
0,0,0,1.0
23,1,0,1.0
6,1,1,1.2159938627889386
1,1,0,1.0
23,0,0,1.0
4,0,0,1.0
6,1,1,1.3116336494377552
3,1,1,1.1761221520072265
4,1,0,1.0
23,0,0,1.0
0,0,0,1.0
0,0,0,1.0
14,1,1,1.5695580219109093
19,1,1,1.327381344878435
18,1,0,1.0
9,1,0,1.0
17,1,1,1.235246291652953
2,0,0,1.0
10,1,1,1.2164558140783992
14,1,0,1.2801451620247968
10,1,1,1.1697746057752605
16,0,0,1.1234214463010557
16,1,0,1.1598693552969355
5,0,1,1.3419549963532638
4,0,1,1.2766137219730214
7,0,0,1.0
1,0,0,1.0
15,0,1,1.5019100065941635
19,1,1,1.2334949112156333
23,1,0,1.0
11,0,0,1.2516147002841598
5,0,1,1.2286461395945756
0,0,1,1.3152726369712928
3,1,1,1.203459016415301
16,1,1,1.4099859929449519
12,0,1,1.465775400529286
17,1,0,1.0
4,1,0,1.0
23,0,1,1.2228581509347158
23,0,0,1.0
2,1,0,1.0
10,1,1,1.1961101298140733
12,1,0,1.1939617125765802
3,0,0,1.0
13,0,0,1.2121912998994293
21,0,1,1.1785200107659382
10,1,1,1.261343725146633
9,1,0,1.0
18,0,0,1.5277026820991588
17,1,0,1.0
5,0,0,1.0
14,1,0,1.1784903769737016
20,0,0,1.0
9,1,1,1.2058636258126563
4,1,0,1.0
4,0,0,1.0
9,0,1,2.059231387373267
4,0,0,1.0
2,0,0,1.0
22,0,0,1.0
5,1,0,1.0
3,0,1,1.2024920622801367
17,0,0,1.65801253382078
8,0,1,1.9697550054993724
16,0,0,1.2659915018312364
12,0,0,1.1308829888679985
14,1,1,1.5226151215077068
19,0,0,1.489189795203993
16,0,1,1.5290268754005056
12,0,1,1.5217284756055083
15,1,1,1.3565950989612052
21,1,0,1.0
3,0,0,1.0
4,0,0,1.0
4,1,0,1.0
8,1,1,1.2026103028023876
16,1,0,1.114200215901078
12,0,0,1.2084408777438629
1,0,1,1.3278371399681752
12,1,1,1.4350560512309274
21,0,0,1.0
20,1,1,1.2647169213907579
22,1,1,1.3386468566693939
18,1,1,1.294583010584587
2,0,1,1.287894779881353
9,1,1,1.3436316332455032
1,1,0,1.0
12,0,0,1.259774662236805
18,1,0,1.0
16,0,0,1.1273247086197504
20,1,0,1.0
13,0,0,1.1695270173952403
11,1,0,1.2930281401475372
20,1,1,1.2479410788395995
11,1,0,1.122327489064237
10,1,0,1.0
6,1,0,1.0
3,0,1,1.2417209759344683
18,0,0,1.6787972936283202
0,1,0,1.0
23,1,1,1.3495096443362482
2,1,0,1.0
12,0,0,1.1647810633126403
14,0,1,1.5287535159058137
1,1,0,1.0
10,0,1,1.7139591985411047
3,1,0,1.0
18,1,0,1.0
16,1,0,1.289787175000301
2,0,1,1.2476881613427
17,1,1,1.2505567421543944
7,1,1,1.2742400289208364
21,1,0,1.0
23,0,0,1.0
18,0,1,1.7376408845950597
4,0,1,1.2222902169549084
6,1,0,1.0
20,0,0,1.0
7,1,0,1.0
4,0,0,1.0
16,1,1,1.3642082219835168
4,0,0,1.0
3,1,0,1.0
21,0,0,1.0
18,0,0,1.5512606453169844
20,0,0,1.0
1,1,0,1.0
10,0,0,1.7215774123104208
21,0,1,1.309998334511107
12,0,1,1.5178052627152496
14,0,1,1.4931918117912284
11,1,0,1.260804557903826
21,0,1,1.2925084018265993
20,1,0,1.0
21,1,0,1.0
10,1,0,1.0
6,1,0,1.0
4,0,1,1.2235805850572552
16,1,0,1.1673347668507386
23,1,0,1.0
19,1,1,1.2004884926055934
8,1,1,1.2653031580977276
13,0,1,1.482781917842285
11,0,0,1.119050490980865
5,1,1,1.1738801284152627
16,1,0,1.25661973525003
18,1,0,1.0
18,0,1,1.7349152872523015
15,0,1,1.4496349862406044
11,0,1,1.5080753062699017
11,0,0,1.1678148296963553
19,0,0,1.5808114293858742
5,1,0,1.0
22,0,0,1.0
3,0,0,1.0
5,1,0,1.0
10,0,1,1.6053990767917257
0,0,0,1.0
23,0,1,1.24245104856882
22,1,1,1.2103193214891848
14,0,1,1.3811605475161406
10,1,1,1.174353275519913
18,1,1,1.323038162221279
17,0,0,1.626524648607642
16,0,0,1.2424109067382454
18,0,0,1.7367888474829183
20,0,0,1.0
13,1,1,1.4949789453835056
17,0,1,1.8043839856841504
18,1,1,1.2175312337601878
14,1,0,1.1980700882111321
14,1,0,1.1633771104344541
3,1,0,1.0
6,1,0,1.0
12,0,1,1.3845841045197331
2,1,1,1.1745679957714208
15,1,0,1.1169285214424503
8,0,0,1.4185984158765217
7,0,1,1.1721912522068674
19,1,1,1.2187414184271237
12,1,1,1.4064037465984933
16,0,1,1.5892782554484173
16,1,0,1.2041054225618328
16,0,1,1.4681076711024237
0,0,1,1.157355558546618
7,1,1,1.330866569506508
18,0,1,1.790704864579059
5,1,0,1.0
2,1,0,1.0
4,1,0,1.0
12,0,0,1.214376517653222
14,1,0,1.161112612204286
13,0,0,1.1991049246623688
22,1,1,1.2503259617846187
15,1,1,1.325749386265344
17,0,1,1.9479601576073085
21,1,1,1.198846023401917
21,1,0,1.0
10,0,1,1.8566548226379673
2,0,0,1.0
21,0,1,1.2551099340300458
9,1,1,1.2556704245102472
9,0,1,1.9987632634277328
20,0,0,1.0
15,1,1,1.5082509445654124
11,0,0,1.251782449777406
1,1,0,1.0
8,1,1,1.2031598843857345
23,0,0,1.0
2,1,0,1.0
23,0,1,1.1802182095210771
14,0,1,1.4416721505989125
2,0,1,1.3345351657048483
18,0,1,1.6653621176226456
17,1,1,1.1609574493849828
7,1,1,1.2906610613726757
16,0,0,1.2782525297830798
7,0,1,1.2771749054662014
6,1,1,1.3375506031022968
6,0,0,1.0
2,1,1,1.1757007957002419
0,0,0,1.0
3,1,1,1.1675467854525396
4,1,1,1.317682546233474
0,1,0,1.0
14,0,1,1.5873101404987273
4,0,0,1.0
12,0,1,1.4822386532944811
7,0,1,1.1934924167182777
7,0,0,1.0
4,1,1,1.335760803999558
8,1,1,1.2114000365696667
0,1,0,1.0
3,1,1,1.2296815364328064
2,1,0,1.0
1,1,1,1.2899117918903267
7,1,0,1.0
22,0,1,1.2086712159987976
8,1,0,1.0
1,0,0,1.0
13,1,1,1.4278329690385565
13,1,1,1.5286067980013478
3,0,0,1.0
5,1,1,1.2645987288227185
10,0,0,1.5833508156554643
2,1,1,1.2054091192566845
7,0,1,1.2428140570862474
2,1,0,1.0
13,0,0,1.1900057024037374
12,0,1,1.42306569492772
12,1,1,1.2945370057230574
1,1,1,1.2898354862923145
12,0,1,1.4257870748561938
18,1,1,1.2888794654959828
5,0,0,1.0
15,1,1,1.5708141980802381
1,0,1,1.1745420887860363
7,1,0,1.0
16,0,0,1.2644902181940132
22,1,0,1.0
1,0,1,1.2509284875318112
9,0,0,1.7542095355012788
15,1,0,1.2773173202120687
5,1,0,1.0
1,0,0,1.0
1,0,1,1.154835608750834
12,0,1,1.4318528022697625
23,0,1,1.2856720179565804
14,1,0,1.1572372493368268
1,0,0,1.0
6,0,0,1.0
2,0,0,1.0
7,1,0,1.0
22,0,0,1.0
13,1,1,1.37668159595074
23,1,1,1.2501877383499789
22,1,0,1.0
21,1,1,1.3402292462810825
6,1,0,1.0
20,1,0,1.0
6,1,1,1.3024216933394874
0,0,0,1.0
16,0,1,1.3467374690755778
8,1,0,1.0
20,0,0,1.0
12,0,1,1.3748890032926353
20,1,0,1.0
18,0,0,1.7255303600394818
20,1,0,1.0
18,0,1,1.8099775444199495
21,1,0,1.0
16,1,0,1.2783609772170204
22,0,0,1.0
22,0,1,1.3327592518853257
9,1,1,1.193154999288538
9,1,1,1.1587189843585188
3,1,1,1.211082106194303
7,0,1,1.289160462965156
21,0,0,1.0
19,0,1,1.9458512803873294
19,0,1,1.738222966816853
17,1,0,1.0
13,1,1,1.5980787696517433
17,1,0,1.0
13,1,1,1.4125687573204846
19,0,0,1.4689247349189798
20,1,0,1.0
23,1,1,1.1731694305194678
14,0,1,1.4386006023770141
21,0,0,1.0
3,1,0,1.0
12,0,0,1.116063289589049
22,1,0,1.0
7,0,0,1.0
17,0,0,1.754794827809328
11,1,0,1.1396712936498665
22,0,1,1.2997168694007066
13,1,0,1.1564457192236222
1,0,1,1.3125809661505599
17,0,1,1.7485730586154138
23,0,0,1.0
1,0,0,1.0
10,0,1,1.6786307071315938
8,1,0,1.0
11,0,0,1.246800870119921
16,1,1,1.3417766740067247
14,0,1,1.5999772625999689
16,1,1,1.2926052075611403
17,0,0,1.4469887761091436
21,1,0,1.0
5,1,1,1.1859386189302605
16,0,0,1.2940375448612544
22,0,1,1.2603310497580913
23,0,0,1.0
17,1,1,1.2436224780909853
7,1,0,1.0
8,0,1,2.0551781752091935
5,0,0,1.0
4,1,0,1.0
11,1,1,1.4487776946789408
10,0,0,1.5528459458038075
0,1,0,1.0
10,0,1,1.8017209103237224
18,0,0,1.50235315441791
8,0,0,1.4787246997841228
1,1,0,1.0
11,1,1,1.360558932732085
3,1,1,1.2622105679047757
3,1,1,1.2267878446074518
17,0,1,1.7879029629848413
14,1,1,1.380654838603958
18,0,0,1.707229594324248
12,0,0,1.1328595967904944
18,0,1,2.003462717269007
16,1,0,1.111985329646091
5,0,0,1.0
15,0,0,1.1037568652174363
23,1,0,1.0
11,0,1,1.483463613097404
18,1,1,1.3144278418200206
4,1,0,1.0
16,1,0,1.2123701306090597
22,0,1,1.2028944315073993
0,1,0,1.0
23,1,0,1.0
22,1,0,1.0
9,1,1,1.1759940873237624
14,0,1,1.4308064170414354
22,1,0,1.0
20,0,0,1.0
20,1,0,1.0
10,0,0,1.6795544340468271
12,1,0,1.2808337099095453
4,0,0,1.0
0,1,1,1.3110496173926878
23,0,1,1.2048904100409623
11,0,0,1.275786643690461
10,0,1,2.069183772386195
16,1,0,1.1917321642075975
3,0,0,1.0
14,0,1,1.5220466475866137
8,0,1,1.873087301528346
20,0,0,1.0
19,1,0,1.0
18,0,1,1.5977775012476796
18,0,1,1.9191295136952846
11,0,0,1.2773641334687045
4,1,0,1.0
9,0,0,1.6860885904232803
16,0,1,1.3432008096497436
4,0,0,1.0
21,0,1,1.3008942950004474
15,1,0,1.21662005692616
6,0,1,1.3371742583928916
8,0,1,1.9635871402316294
2,1,1,1.166925439104018
14,1,1,1.5423087614827156
15,1,0,1.1148795248743897
17,0,1,2.05033153948079
13,1,1,1.4673867211725822
2,0,1,1.2824346024647144
11,1,0,1.2413367391410248
8,0,0,1.757211983234387
6,1,0,1.0
8,0,0,1.7823446721498952
12,1,0,1.2028641864781822
17,0,0,1.719397813410625
4,0,1,1.342901911198331
12,0,1,1.2839022639513287
3,0,1,1.3237927545696588
1,0,0,1.0
15,0,1,1.2975504199757923
8,0,1,1.6908614373117317
8,0,0,1.487706280637032
5,1,1,1.2110507258200887
10,0,0,1.7901176205720186
21,0,1,1.290881108832515
23,1,0,1.0
21,0,0,1.0
0,1,0,1.0
3,0,1,1.2924383456506408
12,1,1,1.4153567489101229
22,1,0,1.0
12,0,0,1.2478688665910609
12,1,1,1.4276362628809016
1,0,1,1.234607235816437
8,0,0,1.7385105818678501
23,0,1,1.2840403258681252
7,0,1,1.2965537669999805
6,1,1,1.2674748800251616
3,0,0,1.0
17,1,0,1.0
2,1,1,1.2399173198223556
5,0,0,1.0
11,0,1,1.4153955648866825
11,0,1,1.5840730481261887
20,0,0,1.0
7,1,0,1.0
21,0,0,1.0
21,1,1,1.3060383858936064
0,0,1,1.208112702315491
3,0,0,1.0
20,0,0,1.0
10,0,0,1.5111277978821522
2,1,1,1.2834437221186916
12,1,1,1.5447607995712747
16,0,1,1.387557284202746
21,1,0,1.0
21,1,0,1.0
9,0,1,1.9766425060715047
20,0,0,1.0
11,1,0,1.2933902784667695
14,1,0,1.160038436861133
20,1,0,1.0
9,1,1,1.3012890952735063
13,0,0,1.1868130522395257
12,0,1,1.5249853294433386
4,1,1,1.194399009003795
5,0,0,1.0
23,1,1,1.218573747905483
1,1,1,1.3046617340395192
21,0,0,1.0
16,1,1,1.3825761664385863
3,1,1,1.2360371733557025
13,0,1,1.5492301258836139
9,0,1,1.786585813650952
2,1,1,1.1761248966153182
2,1,1,1.1984471320151615
14,0,1,1.4741646158797912
5,1,1,1.1898035384029975
16,1,0,1.2573921453970818
11,0,0,1.192361306803924
21,0,0,1.0
19,0,1,2.1174546068493454
23,0,1,1.2979406268895635
10,0,1,2.025096601181885
3,0,0,1.0
5,1,0,1.0
0,1,0,1.0
19,0,1,1.93968627208369
22,0,0,1.0
15,1,0,1.119540642220215
14,1,1,1.4601244799500508
16,1,0,1.1852881590584863
7,0,1,1.2553495704860091
11,0,0,1.1722765223131084
21,1,1,1.2752119062885658
20,0,1,1.1561136734695259
9,0,1,2.1228983351618194
14,0,1,1.5100547316331305
8,1,1,1.25637819153182
1,1,0,1.0
4,0,1,1.340826120611515
5,0,1,1.3304692112855174
6,0,1,1.3080488951802294
20,0,1,1.2314663179695184
0,0,0,1.0
22,1,1,1.2628678446364345
6,0,0,1.0
19,0,1,1.9217673887946656
11,0,1,1.5408767386159936
15,1,0,1.2414909583465803
15,1,0,1.1958961262382002
10,0,0,1.6338433438220634
20,1,1,1.3477351086291587
3,1,0,1.0
12,1,1,1.5275211097331707
6,1,0,1.0
3,1,0,1.0
14,1,1,1.5356190759814052
18,0,0,1.6865476220456175
8,1,0,1.0
10,1,1,1.2408819502562927
7,0,1,1.244832034903625
0,0,1,1.2435725474721564
22,0,0,1.0
23,0,0,1.0
7,1,0,1.0
12,1,0,1.1066509214425215
21,1,0,1.0
3,1,1,1.1982130660664647
7,0,0,1.0
2,1,1,1.1809128013299766
8,1,0,1.0
1,0,1,1.3272890022794515
1,1,0,1.0
12,1,0,1.1549938732905898
14,1,1,1.301641913275285
22,1,0,1.0
11,0,1,1.3912146290934235
3,0,0,1.0
7,0,0,1.0
8,0,1,1.7622959818222426
22,0,0,1.0
4,1,1,1.319932675527181
23,1,0,1.0
19,0,0,1.7833801425809832
17,0,0,1.7835018464859616
10,0,0,1.5767856435787078
14,1,0,1.2289029648869594
21,0,0,1.0
8,1,0,1.0
16,1,1,1.4399486075793395
11,1,0,1.1888128982841062
6,1,0,1.0
9,0,0,1.4257294788933144
9,1,1,1.3091398065342974
12,1,1,1.390266168658199
18,0,0,1.5922482934466577
10,1,0,1.0
12,1,0,1.2121423478302638
20,1,1,1.313575327577618
7,0,0,1.0
7,1,1,1.28837620923675
3,1,0,1.0
14,0,1,1.4879617089868262
10,0,1,1.6687839963088082
10,1,0,1.0
0,1,0,1.0
16,0,0,1.2914633702581104
14,1,0,1.2991096150576504
19,0,0,1.6921992584403673
5,1,0,1.0
23,0,0,1.0
21,1,1,1.195502992614929
14,0,0,1.1203781292006791
8,0,0,1.5659057436184798
13,0,1,1.5656872284508672
17,0,0,1.753556895016442
16,0,0,1.2231552629395304
17,1,0,1.0
4,1,0,1.0
19,0,1,1.6250905392355097
19,1,1,1.159600460526026
8,1,0,1.0
10,1,0,1.0
23,1,1,1.2634159941147063
21,1,0,1.0
0,1,1,1.1985772473249579
17,0,1,1.9810034437134818
5,1,1,1.2136221484816634
1,1,0,1.0
14,1,0,1.1353603332928128
20,0,0,1.0
13,1,1,1.4179431247218197
4,1,0,1.0
5,1,0,1.0
5,0,1,1.2400881990851866
21,1,0,1.0
17,0,0,1.5294119656712555
13,1,0,1.2713306031612626
9,0,1,1.8910457539070704
13,0,0,1.248675832995123
12,0,1,1.5503312591316014
2,1,1,1.2380012637198705
5,0,1,1.2258597585344375
7,0,0,1.0
11,0,0,1.2543329876545404
12,0,0,1.2035814321280571
10,1,1,1.2908772157034751
11,1,1,1.6112578847634509
0,1,0,1.0
16,1,1,1.3431211179026175
15,0,0,1.1522574720673675
10,1,0,1.0
12,0,0,1.2502743541071006
17,1,0,1.0
10,1,0,1.0
11,1,0,1.174011607209232
5,0,0,1.0
8,1,1,1.1846778561682658
15,1,0,1.119677098501394
3,1,1,1.2154626377659374
2,0,1,1.1772272880701022
15,1,0,1.1312747225066615
23,1,1,1.286776794689254
11,0,1,1.2774570714587685
10,0,1,2.0567290134888894
4,1,0,1.0
17,1,0,1.0
18,1,0,1.0
22,0,0,1.0
22,0,0,1.0
5,0,1,1.2158486957527153
21,1,1,1.1675906016737458
17,0,0,1.6819881335228823
5,1,1,1.2220263375547749
3,0,1,1.1590929254409852
11,0,1,1.3090083586527645
18,0,1,1.9652700542517771
1,1,0,1.0
16,1,0,1.2586144066646914
10,1,0,1.0
10,1,1,1.259303209003446
20,0,1,1.234431032985496
15,1,0,1.2237353418137729
1,0,0,1.0
1,1,1,1.238762548196016
22,1,0,1.0
7,0,0,1.0
12,0,1,1.4350593155857192
9,1,1,1.3246487891482641
7,1,0,1.0
3,0,1,1.2245740661361721
14,0,0,1.2683076935382673
0,0,1,1.236216409296698
10,0,1,1.716199248749176
6,0,0,1.0
16,1,1,1.5505562852962467
19,1,0,1.0
23,1,1,1.2827113839117121
17,1,0,1.0
21,0,1,1.1802721902783886
21,0,1,1.1706586935105285
11,0,0,1.214571750323708
8,1,1,1.2303032508369203
4,0,0,1.0
9,0,1,1.9151991627428375
3,1,1,1.294784534238613
4,1,0,1.0
9,1,1,1.2323575478415514
10,0,1,1.5644588515073399
20,0,0,1.0
23,1,1,1.2869607391291713
9,1,0,1.0
7,0,0,1.0
1,1,0,1.0
22,0,1,1.3175477519035528
7,1,1,1.2915405259099368
15,1,0,1.1811775505209452
21,1,1,1.156227147586114
4,0,0,1.0
2,0,1,1.3434803260470458
11,1,0,1.2972672124316174
12,0,0,1.2098729102888537
